id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,house_age,dormitory_type,condition_type
9541800010,2014-10-27 00:00:00.000000000,830000.0,5,2.25,2710,19800,1.0,0,0,5,9,1910,800,1970-01-01 00:00:00.000001959,0,98005,47.5958,-122.175,new_house,house,good
2619920010,2014-07-03 00:00:00.000000000,815000.0,4,2.5,3150,4203,2.0,0,0,3,9,3150,0,1970-01-01 00:00:00.000002002,0,98033,47.688,-122.164,new_house,house,regular
4046400010,2015-03-09 00:00:00.000000000,535900.0,3,2.25,1880,10880,1.0,0,0,3,8,1480,400,1970-01-01 00:00:00.000001975,0,98008,47.5937,-122.116,new_house,house,regular
7642200095,2015-03-09 00:00:00.000000000,230000.0,3,1.0,1250,8800,1.0,0,0,3,7,1250,0,1970-01-01 00:00:00.000001955,0,98146,47.497,-122.357,new_house,house,regular
8899000430,2015-02-17 00:00:00.000000000,325500.0,4,1.75,2290,8142,1.0,0,0,4,7,1490,800,1970-01-01 00:00:00.000001969,0,98055,47.4564,-122.211,new_house,house,regular
8944750480,2015-01-30 00:00:00.000000000,359000.0,3,2.25,1990,4331,2.0,0,0,3,7,1990,0,1970-01-01 00:00:00.000001997,0,98056,47.4917,-122.167,new_house,house,regular
7852020660,2014-05-09 00:00:00.000000000,505000.0,3,2.5,2100,5824,2.0,0,2,3,8,2100,0,1970-01-01 00:00:00.000001999,0,98065,47.5334,-121.867,new_house,house,regular
7789000080,2014-09-30 00:00:00.000000000,253905.0,3,1.0,940,8400,1.0,0,0,5,7,940,0,1970-01-01 00:00:00.000001958,0,98056,47.5112,-122.167,new_house,house,good
6413100122,2014-07-11 00:00:00.000000000,369950.0,3,1.75,1640,4860,1.0,0,0,3,8,1200,440,1970-01-01 00:00:00.000001965,0,98125,47.7125,-122.32,new_house,house,regular
8856960280,2015-01-21 00:00:00.000000000,350000.0,3,2.25,1860,8378,2.0,0,0,3,7,1860,0,1970-01-01 00:00:00.000001995,0,98038,47.3875,-122.032,new_house,house,regular
1868901190,2014-08-07 00:00:00.000000000,650000.0,4,2.25,2100,2500,3.0,0,0,3,8,2100,0,1970-01-01 00:00:00.000002001,0,98115,47.6726,-122.298,new_house,house,regular
3123039136,2014-08-25 00:00:00.000000000,295000.0,3,1.75,1500,15246,1.0,0,0,3,6,1500,0,1970-01-01 00:00:00.000001925,1998,98070,47.4367,-122.463,new_house,house,regular
3585300415,2015-05-07 00:00:00.000000000,620000.0,3,1.75,1680,28046,1.0,0,3,3,8,1180,500,1970-01-01 00:00:00.000001948,0,98177,47.7648,-122.37,new_house,house,regular
2624089007,2015-03-20 00:00:00.000000000,1998000.0,2,2.5,3900,920423,2.0,0,0,3,12,3900,0,1970-01-01 00:00:00.000002009,0,98065,47.5371,-121.756,new_house,apartment,regular
4338800170,2014-05-07 00:00:00.000000000,246000.0,3,1.0,1400,7410,1.0,0,0,3,6,1400,0,1970-01-01 00:00:00.000001944,0,98166,47.4798,-122.343,new_house,house,regular
4046501300,2014-09-16 00:00:00.000000000,430000.0,3,2.75,2600,12860,1.0,0,0,3,7,1350,1250,1970-01-01 00:00:00.000001965,0,98014,47.695,-121.918,new_house,house,regular
3331001995,2015-01-23 00:00:00.000000000,509990.0,3,2.0,1440,4859,2.0,0,0,2,6,1440,0,1970-01-01 00:00:00.000001921,0,98118,47.5503,-122.285,new_house,house,bad
802000130,2014-12-09 00:00:00.000000000,490000.0,4,1.75,1870,9500,1.0,0,0,4,7,1090,780,1970-01-01 00:00:00.000001962,0,98033,47.7012,-122.187,new_house,house,regular
2011400779,2014-12-02 00:00:00.000000000,385000.0,4,2.75,2960,10454,1.0,0,1,3,8,2360,600,1970-01-01 00:00:00.000001979,0,98198,47.4006,-122.322,new_house,house,regular
8651610660,2015-04-29 00:00:00.000000000,769000.0,4,2.5,2440,6733,2.0,0,0,3,9,2440,0,1970-01-01 00:00:00.000001999,0,98074,47.6374,-122.064,new_house,house,regular
1788900380,2015-02-12 00:00:00.000000000,185000.0,2,1.0,1122,9100,1.0,0,0,4,6,1122,0,1970-01-01 00:00:00.000001960,0,98023,47.328,-122.341,new_house,apartment,regular
2121000250,2014-05-09 00:00:00.000000000,303500.0,3,1.5,1060,10464,1.0,0,0,4,7,1060,0,1970-01-01 00:00:00.000001973,0,98034,47.7313,-122.229,new_house,house,regular
2110900050,2015-02-11 00:00:00.000000000,468000.0,4,2.5,2150,8165,1.0,0,0,3,8,1430,720,1970-01-01 00:00:00.000001957,0,98177,47.773,-122.371,new_house,house,regular
5469503280,2014-07-21 00:00:00.000000000,449950.0,4,2.5,3100,10000,2.0,0,0,3,9,3100,0,1970-01-01 00:00:00.000001978,0,98042,47.3741,-122.15,new_house,house,regular
6300000364,2014-06-16 00:00:00.000000000,235000.0,2,1.5,880,1805,2.0,0,0,3,7,880,0,1970-01-01 00:00:00.000001999,0,98133,47.7064,-122.342,new_house,apartment,regular
2616800050,2014-12-02 00:00:00.000000000,520000.0,4,2.5,2490,34947,2.0,0,0,3,9,2150,340,1970-01-01 00:00:00.000001985,0,98027,47.4823,-122.031,new_house,house,regular
1446400648,2014-11-06 00:00:00.000000000,203000.0,2,1.0,1080,9067,1.0,0,0,3,6,1080,0,1970-01-01 00:00:00.000001951,0,98168,47.4815,-122.331,new_house,apartment,regular
4038700380,2014-08-26 00:00:00.000000000,657000.0,5,2.5,2530,10190,1.0,0,0,4,7,1290,1240,1970-01-01 00:00:00.000001960,0,98008,47.616,-122.115,new_house,house,regular
9109000050,2014-07-09 00:00:00.000000000,275000.0,3,1.0,1200,7800,1.0,0,0,4,7,1200,0,1970-01-01 00:00:00.000001954,0,98126,47.5196,-122.371,new_house,house,regular
9465910380,2014-10-24 00:00:00.000000000,540000.0,4,2.25,2850,7453,2.0,0,0,3,9,2850,0,1970-01-01 00:00:00.000001991,0,98072,47.7439,-122.174,new_house,house,regular
1137400460,2014-06-24 00:00:00.000000000,455000.0,4,2.5,2950,4502,2.0,0,0,3,7,2950,0,1970-01-01 00:00:00.000002005,0,98059,47.5002,-122.151,new_house,house,regular
2545700020,2014-10-16 00:00:00.000000000,458500.0,2,1.75,1160,6828,1.0,0,0,3,7,860,300,1970-01-01 00:00:00.000001941,0,98115,47.6937,-122.298,new_house,apartment,regular
3260570290,2015-04-24 00:00:00.000000000,549900.0,4,3.5,3420,4751,2.0,0,0,3,10,3420,0,1970-01-01 00:00:00.000002003,0,98055,47.4734,-122.193,new_house,house,regular
5652600185,2014-05-02 00:00:00.000000000,750000.0,3,1.75,2240,10578,2.0,0,0,5,8,1550,690,1970-01-01 00:00:00.000001923,0,98115,47.6954,-122.292,new_house,house,good
7347600507,2014-06-23 00:00:00.000000000,235000.0,4,1.75,1450,8891,1.5,0,0,3,7,1180,270,1970-01-01 00:00:00.000001962,0,98168,47.478,-122.278,new_house,house,regular
1545802850,2014-09-11 00:00:00.000000000,286000.0,4,2.5,1820,7930,2.0,0,0,5,7,1820,0,1970-01-01 00:00:00.000001989,0,98038,47.359,-122.05,new_house,house,good
3126059027,2015-03-18 00:00:00.000000000,2650000.0,4,3.5,4700,13730,2.0,0,3,3,11,3500,1200,1970-01-01 00:00:00.000001958,1995,98033,47.6899,-122.217,new_house,house,regular
8087800430,2015-02-10 00:00:00.000000000,602000.0,4,1.75,2430,14000,1.0,0,0,4,7,1580,850,1970-01-01 00:00:00.000001963,0,98052,47.6554,-122.134,new_house,house,regular
9547200460,2014-08-20 00:00:00.000000000,640000.0,3,1.5,1960,4080,1.5,0,0,3,7,1960,0,1970-01-01 00:00:00.000001915,0,98115,47.6768,-122.31,new_house,house,regular
3826501060,2014-10-09 00:00:00.000000000,267000.0,3,1.75,1440,10920,1.0,0,0,4,8,1440,0,1970-01-01 00:00:00.000001977,0,98030,47.3812,-122.168,new_house,house,regular
5406500430,2015-04-21 00:00:00.000000000,712000.0,4,2.5,2730,4385,2.0,0,0,3,8,2730,0,1970-01-01 00:00:00.000002001,0,98075,47.5975,-122.038,new_house,house,regular
5417600130,2014-10-10 00:00:00.000000000,244500.0,2,1.0,910,9000,1.0,0,0,3,5,910,0,1970-01-01 00:00:00.000001923,0,98065,47.526,-121.81,new_house,apartment,regular
5417600130,2015-05-12 00:00:00.000000000,301000.0,2,1.0,910,9000,1.0,0,0,3,5,910,0,1970-01-01 00:00:00.000001923,0,98065,47.526,-121.81,new_house,apartment,regular
2138700345,2014-08-18 00:00:00.000000000,990000.0,4,2.5,2430,6325,2.0,0,0,4,8,2020,410,1970-01-01 00:00:00.000001919,0,98109,47.6413,-122.354,new_house,house,regular
5611500170,2015-04-22 00:00:00.000000000,739999.0,4,2.75,3350,6500,2.0,0,0,3,10,3350,0,1970-01-01 00:00:00.000001999,0,98075,47.5838,-122.027,new_house,house,regular
5700002125,2014-06-10 00:00:00.000000000,480000.0,4,1.75,2320,4322,1.0,0,0,3,7,1140,1180,1970-01-01 00:00:00.000001910,0,98144,47.5755,-122.289,new_house,house,regular
1473200170,2014-07-29 00:00:00.000000000,305000.0,3,2.5,1260,1622,3.0,0,0,3,8,1260,0,1970-01-01 00:00:00.000002009,0,98133,47.7325,-122.343,new_house,house,regular
2922702965,2015-01-15 00:00:00.000000000,703300.0,3,2.0,1980,3525,1.5,0,0,4,8,1590,390,1970-01-01 00:00:00.000001932,0,98117,47.6847,-122.368,new_house,house,regular
7895500290,2015-03-30 00:00:00.000000000,265000.0,4,1.5,1580,8468,2.0,0,0,4,7,1580,0,1970-01-01 00:00:00.000001971,0,98001,47.3336,-122.281,new_house,house,regular
7338200170,2015-04-22 00:00:00.000000000,600000.0,4,2.5,2710,35009,2.0,0,2,3,9,2710,0,1970-01-01 00:00:00.000001992,0,98045,47.4815,-121.714,new_house,house,regular
6929603769,2014-07-21 00:00:00.000000000,253000.0,3,1.0,1400,9750,1.0,0,0,3,7,1400,0,1970-01-01 00:00:00.000001968,1998,98198,47.3862,-122.304,new_house,house,regular
9429000170,2015-03-26 00:00:00.000000000,617950.0,4,2.5,2410,7950,2.0,0,0,3,8,2410,0,1970-01-01 00:00:00.000001997,0,98034,47.7185,-122.226,new_house,house,regular
2114700190,2014-12-12 00:00:00.000000000,385000.0,4,3.25,1790,2460,2.0,0,0,4,7,1100,690,1970-01-01 00:00:00.000002000,0,98106,47.534,-122.346,new_house,house,regular
323049148,2014-12-19 00:00:00.000000000,319000.0,3,2.0,1640,9234,1.0,0,0,5,7,1060,580,1970-01-01 00:00:00.000001967,0,98118,47.5162,-122.274,new_house,house,good
4038700290,2015-04-23 00:00:00.000000000,696000.0,3,2.5,1670,8023,1.0,0,0,5,7,1170,500,1970-01-01 00:00:00.000001960,0,98008,47.615,-122.117,new_house,house,good
9284802045,2014-06-30 00:00:00.000000000,345000.0,2,1.0,970,5750,1.0,0,0,4,6,970,0,1970-01-01 00:00:00.000001932,0,98126,47.5518,-122.37,new_house,apartment,regular
3188100007,2014-10-22 00:00:00.000000000,380000.0,3,2.5,1610,1778,3.0,0,0,3,7,1610,0,1970-01-01 00:00:00.000002002,0,98115,47.6902,-122.306,new_house,house,regular
1200019,2014-05-08 00:00:00.000000000,647500.0,4,1.75,2060,26036,1.0,0,0,4,8,1160,900,1970-01-01 00:00:00.000001947,0,98166,47.4444,-122.351,new_house,house,regular
2616800480,2014-09-25 00:00:00.000000000,725000.0,3,2.5,3570,35271,2.0,0,0,3,9,3570,0,1970-01-01 00:00:00.000001997,0,98027,47.4782,-122.035,new_house,house,regular
2310000380,2014-12-19 00:00:00.000000000,269950.0,3,1.75,1400,7735,1.0,0,0,4,7,1400,0,1970-01-01 00:00:00.000001989,0,98038,47.357,-122.04,new_house,house,regular
4054560170,2014-06-11 00:00:00.000000000,875000.0,4,2.5,3470,32109,2.0,0,0,3,10,3470,0,1970-01-01 00:00:00.000001995,0,98077,47.7311,-122.036,new_house,house,regular
7972601900,2014-05-30 00:00:00.000000000,299950.0,3,1.0,1210,9525,1.0,0,0,3,7,1210,0,1970-01-01 00:00:00.000001955,0,98106,47.5274,-122.345,new_house,house,regular
3391500050,2014-07-03 00:00:00.000000000,1875000.0,4,3.25,3930,10929,2.0,0,0,3,10,3930,0,1970-01-01 00:00:00.000002006,0,98004,47.6259,-122.194,new_house,house,regular
8132700190,2014-06-02 00:00:00.000000000,430000.0,2,1.0,990,4802,1.0,0,0,3,7,990,0,1970-01-01 00:00:00.000001947,0,98117,47.6876,-122.395,new_house,apartment,regular
3904990430,2015-01-29 00:00:00.000000000,495000.0,5,2.5,2200,4942,2.0,0,0,3,8,2200,0,1970-01-01 00:00:00.000001989,0,98029,47.5772,-122.001,new_house,house,regular
5469700052,2014-11-13 00:00:00.000000000,275000.0,3,1.5,1510,16200,1.0,0,0,3,7,1510,0,1970-01-01 00:00:00.000001970,0,98031,47.3926,-122.167,new_house,house,regular
4006000509,2014-09-16 00:00:00.000000000,333000.0,3,1.0,1620,5040,1.0,0,0,3,7,1120,500,1970-01-01 00:00:00.000001964,0,98118,47.5263,-122.286,new_house,house,regular
9269750460,2014-05-19 00:00:00.000000000,247000.0,3,2.25,1580,7941,2.0,0,0,4,7,1580,0,1970-01-01 00:00:00.000001986,0,98023,47.2843,-122.357,new_house,house,regular
2721059173,2015-03-09 00:00:00.000000000,204555.0,3,1.75,1260,15000,1.5,0,0,4,7,1260,0,1970-01-01 00:00:00.000001983,0,98092,47.2737,-122.153,new_house,house,regular
3981200660,2014-07-15 00:00:00.000000000,432000.0,3,2.0,2190,13673,1.0,0,0,4,9,2190,0,1970-01-01 00:00:00.000001994,0,98042,47.3542,-122.098,new_house,house,regular
4012800050,2014-05-21 00:00:00.000000000,175000.0,3,1.75,1230,13056,1.0,0,0,4,7,1230,0,1970-01-01 00:00:00.000001962,0,98001,47.3171,-122.279,new_house,house,regular
3275750050,2015-03-20 00:00:00.000000000,556300.0,4,2.5,2030,7140,1.0,0,0,4,7,1400,630,1970-01-01 00:00:00.000001968,0,98008,47.6244,-122.109,new_house,house,regular
8572900275,2014-06-25 00:00:00.000000000,286000.0,2,1.0,780,3475,1.0,0,0,4,5,780,0,1970-01-01 00:00:00.000001930,0,98045,47.4944,-121.789,new_house,apartment,regular
993000950,2014-09-06 00:00:00.000000000,320000.0,2,1.5,1110,1200,3.0,0,0,3,8,1110,0,1970-01-01 00:00:00.000002000,0,98103,47.6931,-122.342,new_house,apartment,regular
426069099,2015-04-20 00:00:00.000000000,815000.0,3,2.5,2790,53143,2.0,0,0,4,9,2790,0,1970-01-01 00:00:00.000001991,0,98077,47.7687,-122.036,new_house,house,regular
3276180020,2015-03-27 00:00:00.000000000,385000.0,4,1.75,1660,10757,1.0,0,0,3,7,1000,660,1970-01-01 00:00:00.000001980,0,98056,47.5071,-122.194,new_house,house,regular
5700001640,2014-05-08 00:00:00.000000000,1039000.0,4,1.0,3410,5000,2.0,0,0,5,8,2190,1220,1970-01-01 00:00:00.000001910,0,98144,47.5807,-122.291,new_house,house,good
9264940130,2014-10-28 00:00:00.000000000,350000.0,4,2.25,2390,13002,2.0,0,0,3,8,2390,0,1970-01-01 00:00:00.000001987,0,98023,47.3111,-122.35,new_house,house,regular
7300400670,2014-07-29 00:00:00.000000000,277000.0,4,2.5,1850,5880,2.0,0,0,3,8,1850,0,1970-01-01 00:00:00.000001998,0,98092,47.3322,-122.173,new_house,house,regular
4112100101,2015-02-19 00:00:00.000000000,415000.0,6,2.0,2500,5200,1.0,0,0,3,8,1250,1250,1970-01-01 00:00:00.000001966,0,98118,47.5517,-122.268,new_house,house,regular
6163901381,2014-12-04 00:00:00.000000000,295000.0,3,1.0,1000,8320,1.0,0,0,5,6,1000,0,1970-01-01 00:00:00.000001951,0,98155,47.7548,-122.316,new_house,house,good
7603100020,2014-08-05 00:00:00.000000000,969000.0,4,2.0,2450,5000,2.0,0,4,5,8,2200,250,1970-01-01 00:00:00.000001919,0,98116,47.5619,-122.405,new_house,house,good
4302200415,2014-11-04 00:00:00.000000000,339888.0,4,1.75,1440,6144,1.0,0,0,5,6,720,720,1970-01-01 00:00:00.000001947,0,98106,47.5257,-122.357,new_house,house,good
3876760430,2014-08-22 00:00:00.000000000,269950.0,3,2.25,1660,7003,2.0,0,0,3,7,1660,0,1970-01-01 00:00:00.000001996,0,98030,47.3599,-122.188,new_house,house,regular
3754501235,2014-10-01 00:00:00.000000000,1185000.0,3,2.5,2510,4600,2.0,0,2,3,10,2510,0,1970-01-01 00:00:00.000002006,0,98034,47.7051,-122.223,new_house,house,regular
8691330500,2014-12-16 00:00:00.000000000,780000.0,4,2.5,3090,12511,2.0,0,0,4,10,3090,0,1970-01-01 00:00:00.000001998,0,98075,47.5932,-121.983,new_house,house,regular
8651401680,2015-04-08 00:00:00.000000000,198000.0,3,1.0,860,5185,1.0,0,0,4,6,860,0,1970-01-01 00:00:00.000001968,0,98042,47.3634,-122.086,new_house,house,regular
8011100050,2015-05-08 00:00:00.000000000,350000.0,2,1.0,1220,28703,1.0,0,0,4,7,1220,0,1970-01-01 00:00:00.000001953,0,98056,47.4952,-122.172,new_house,apartment,regular
3768000280,2014-12-01 00:00:00.000000000,350000.0,3,1.0,1010,7680,1.0,0,0,4,7,1010,0,1970-01-01 00:00:00.000001967,0,98034,47.732,-122.231,new_house,house,regular
1321710460,2014-12-06 00:00:00.000000000,319000.0,4,2.25,2390,7350,2.0,0,0,3,8,2390,0,1970-01-01 00:00:00.000001990,0,98023,47.2938,-122.348,new_house,house,regular
8731981680,2014-09-08 00:00:00.000000000,311000.0,4,2.25,3340,8000,2.0,0,0,4,8,3340,0,1970-01-01 00:00:00.000001973,0,98023,47.317,-122.385,new_house,house,regular
7714000250,2014-10-18 00:00:00.000000000,394000.0,5,3.25,3620,4650,2.0,0,0,3,8,2790,830,1970-01-01 00:00:00.000002004,0,98038,47.3552,-122.026,new_house,house,regular
1336800010,2014-06-13 00:00:00.000000000,1335000.0,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1970-01-01 00:00:00.000001906,0,98112,47.6284,-122.312,new_house,house,regular
5442300807,2014-06-24 00:00:00.000000000,2700000.0,5,2.75,3831,13800,2.0,1,4,3,9,3831,0,1970-01-01 00:00:00.000001959,1980,98040,47.5919,-122.251,new_house,house,regular
6190701112,2014-11-25 00:00:00.000000000,396000.0,3,1.0,1980,9540,1.0,0,0,3,7,1080,900,1970-01-01 00:00:00.000001949,0,98133,47.7551,-122.353,new_house,house,regular
2680700280,2015-04-02 00:00:00.000000000,809000.0,4,1.75,1790,8372,1.0,0,0,4,8,1340,450,1970-01-01 00:00:00.000001976,0,98033,47.6605,-122.189,new_house,house,regular
1025059181,2014-07-22 00:00:00.000000000,480000.0,3,2.0,1580,7400,1.0,0,0,3,7,1050,530,1970-01-01 00:00:00.000001977,0,98052,47.6715,-122.162,new_house,house,regular
3856900005,2014-09-09 00:00:00.000000000,535000.0,6,1.75,2460,6000,1.0,0,0,4,7,1230,1230,1970-01-01 00:00:00.000001913,0,98115,47.6721,-122.323,new_house,house,regular
4302700425,2015-02-13 00:00:00.000000000,425000.0,5,2.75,2110,5120,2.0,0,0,3,7,1870,240,1970-01-01 00:00:00.000001947,1983,98106,47.5294,-122.357,new_house,house,regular
6824100005,2014-08-01 00:00:00.000000000,408000.0,3,2.5,1470,1204,3.0,0,0,3,8,1470,0,1970-01-01 00:00:00.000002006,0,98117,47.6998,-122.366,new_house,house,regular
3625600190,2015-04-09 00:00:00.000000000,1255000.0,4,2.5,3510,13100,2.0,0,0,4,10,3510,0,1970-01-01 00:00:00.000001966,0,98040,47.5306,-122.227,new_house,house,regular
7588700177,2015-04-20 00:00:00.000000000,310000.0,1,0.75,520,2885,1.0,0,0,4,6,520,0,1970-01-01 00:00:00.000001947,0,98117,47.6886,-122.378,new_house,studio,regular
3303950080,2014-11-03 00:00:00.000000000,292000.0,3,2.5,1950,7421,2.0,0,0,3,8,1950,0,1970-01-01 00:00:00.000001996,0,98038,47.3842,-122.036,new_house,house,regular
985000950,2015-02-27 00:00:00.000000000,217000.0,2,1.0,770,9715,1.0,0,0,4,6,770,0,1970-01-01 00:00:00.000001942,0,98168,47.4924,-122.312,new_house,apartment,regular
8011100005,2015-01-27 00:00:00.000000000,398500.0,4,2.5,2250,6064,2.0,0,0,3,8,2250,0,1970-01-01 00:00:00.000002005,0,98056,47.4956,-122.174,new_house,house,regular
5316100980,2015-03-26 00:00:00.000000000,2250000.0,3,3.0,4040,7200,1.5,0,2,4,9,3340,700,1970-01-01 00:00:00.000001930,0,98112,47.6288,-122.284,new_house,house,regular
6819100345,2015-03-25 00:00:00.000000000,700000.0,4,1.75,2360,6000,1.0,0,0,3,7,1280,1080,1970-01-01 00:00:00.000001955,0,98109,47.6465,-122.357,new_house,house,regular
3276930420,2014-09-12 00:00:00.000000000,585000.0,4,2.5,2330,45860,2.0,0,0,3,9,2330,0,1970-01-01 00:00:00.000001989,0,98075,47.5842,-121.992,new_house,house,regular
6648900005,2014-10-08 00:00:00.000000000,399950.0,3,1.0,1720,8910,1.0,0,0,4,7,1720,0,1970-01-01 00:00:00.000001954,0,98155,47.7736,-122.296,new_house,house,regular
6083000050,2014-06-13 00:00:00.000000000,235000.0,3,1.75,1900,8540,1.0,0,0,3,6,950,950,1970-01-01 00:00:00.000001980,0,98168,47.4868,-122.303,new_house,house,regular
1180008315,2014-07-15 00:00:00.000000000,212000.0,3,1.0,1040,6800,1.0,0,0,5,6,1040,0,1970-01-01 00:00:00.000001951,0,98178,47.492,-122.224,new_house,house,good
8651510380,2014-08-21 00:00:00.000000000,310000.0,3,2.0,2070,9195,1.0,0,0,3,8,1220,850,1970-01-01 00:00:00.000001982,0,98074,47.6491,-122.061,new_house,house,regular
8651510380,2014-12-16 00:00:00.000000000,539000.0,3,2.0,2070,9195,1.0,0,0,3,8,1220,850,1970-01-01 00:00:00.000001982,0,98074,47.6491,-122.061,new_house,house,regular
9826701794,2014-12-05 00:00:00.000000000,390000.0,3,3.0,1550,1608,2.0,0,0,3,8,1280,270,1970-01-01 00:00:00.000002001,0,98122,47.6042,-122.303,new_house,house,regular
2790400380,2014-12-01 00:00:00.000000000,560000.0,3,2.5,2020,11935,1.0,0,0,4,9,2020,0,1970-01-01 00:00:00.000001976,0,98052,47.632,-122.092,new_house,house,regular
6979940050,2014-09-16 00:00:00.000000000,800000.0,5,2.5,3320,9024,2.0,0,0,3,9,3320,0,1970-01-01 00:00:00.000001999,0,98075,47.5865,-122.056,new_house,house,regular
1727001300,2014-06-09 00:00:00.000000000,1900000.0,4,3.25,4130,112521,2.0,0,0,3,11,4130,0,1970-01-01 00:00:00.000001978,0,98005,47.6392,-122.165,new_house,house,regular
686100380,2014-10-27 00:00:00.000000000,472000.0,5,2.0,2030,9804,1.0,0,0,3,7,1110,920,1970-01-01 00:00:00.000001963,0,98008,47.6297,-122.114,new_house,house,regular
4037400280,2014-09-23 00:00:00.000000000,502550.0,3,1.75,1770,7875,1.0,0,0,4,7,1170,600,1970-01-01 00:00:00.000001958,0,98008,47.606,-122.125,new_house,house,regular
8691400010,2015-03-27 00:00:00.000000000,830000.0,4,3.25,3330,7809,2.0,0,0,3,9,3330,0,1970-01-01 00:00:00.000002004,0,98075,47.5977,-121.976,new_house,house,regular
1450300050,2014-07-23 00:00:00.000000000,224950.0,4,2.5,2260,9686,1.0,0,0,4,7,1520,740,1970-01-01 00:00:00.000001965,0,98002,47.286,-122.218,new_house,house,regular
4024101440,2014-06-18 00:00:00.000000000,375000.0,3,2.5,1950,6871,2.0,0,0,3,8,1950,0,1970-01-01 00:00:00.000001997,0,98155,47.7603,-122.307,new_house,house,regular
624100010,2014-12-08 00:00:00.000000000,645000.0,3,2.5,2930,19900,1.5,0,0,3,9,2930,0,1970-01-01 00:00:00.000001983,0,98077,47.7234,-122.066,new_house,house,regular
9523102580,2014-05-23 00:00:00.000000000,599000.0,3,2.75,1960,2500,1.5,0,0,5,7,1410,550,1970-01-01 00:00:00.000001926,0,98103,47.6744,-122.353,new_house,house,good
7429000130,2015-05-09 00:00:00.000000000,515000.0,4,2.5,2980,12534,2.0,0,0,3,9,2980,0,1970-01-01 00:00:00.000001996,0,98031,47.3999,-122.211,new_house,house,regular
7335400345,2014-05-28 00:00:00.000000000,135000.0,2,1.0,780,6685,1.0,0,0,4,5,780,0,1970-01-01 00:00:00.000001948,0,98002,47.305,-122.215,new_house,apartment,regular
7215721330,2014-10-23 00:00:00.000000000,485000.0,3,2.5,1650,4218,2.0,0,0,3,8,1650,0,1970-01-01 00:00:00.000002000,0,98075,47.5998,-122.016,new_house,house,regular
3117100130,2014-07-14 00:00:00.000000000,890000.0,3,3.25,4030,12765,2.0,0,0,4,9,2800,1230,1970-01-01 00:00:00.000001975,0,98005,47.6331,-122.166,new_house,house,regular
2868900020,2015-04-08 00:00:00.000000000,215000.0,3,1.0,1010,10125,1.0,0,0,4,7,1010,0,1970-01-01 00:00:00.000001972,0,98042,47.3423,-122.088,new_house,house,regular
5703500130,2014-12-17 00:00:00.000000000,299500.0,3,1.0,1190,9600,1.0,0,0,3,7,1190,0,1970-01-01 00:00:00.000001981,0,98045,47.4805,-121.762,new_house,house,regular
3025059136,2014-08-13 00:00:00.000000000,800000.0,2,1.0,1050,8750,1.0,0,0,4,7,1050,0,1970-01-01 00:00:00.000001951,0,98004,47.6294,-122.215,new_house,apartment,regular
6679000130,2015-02-09 00:00:00.000000000,275000.0,3,2.5,1560,4244,2.0,0,0,3,7,1560,0,1970-01-01 00:00:00.000002002,0,98038,47.3834,-122.027,new_house,house,regular
4222500020,2015-02-19 00:00:00.000000000,256400.0,3,1.5,1490,7800,1.0,0,0,3,7,1010,480,1970-01-01 00:00:00.000001963,0,98003,47.3431,-122.304,new_house,house,regular
3997500130,2015-02-24 00:00:00.000000000,310000.0,2,1.0,770,8149,1.0,0,0,4,6,770,0,1970-01-01 00:00:00.000001948,0,98155,47.7439,-122.301,new_house,apartment,regular
9834201205,2015-03-04 00:00:00.000000000,385000.0,1,1.0,620,5100,1.0,0,0,3,6,620,0,1970-01-01 00:00:00.000001954,0,98144,47.5699,-122.287,new_house,studio,regular
806000020,2015-03-10 00:00:00.000000000,203000.0,3,1.5,1200,9120,1.0,0,0,3,7,1000,200,1970-01-01 00:00:00.000001963,0,98055,47.4545,-122.187,new_house,house,regular
507100005,2015-03-10 00:00:00.000000000,285000.0,4,2.0,2120,6865,1.0,0,0,3,7,1060,1060,1970-01-01 00:00:00.000001954,0,98133,47.7775,-122.337,new_house,house,regular
8635760480,2015-01-27 00:00:00.000000000,473975.0,3,2.5,2330,3610,2.0,0,0,3,8,2330,0,1970-01-01 00:00:00.000001999,0,98074,47.6022,-122.021,new_house,house,regular
1328330190,2014-07-14 00:00:00.000000000,320000.0,3,1.75,2000,9760,1.0,0,0,4,8,1400,600,1970-01-01 00:00:00.000001978,0,98058,47.4417,-122.134,new_house,house,regular
2919702040,2014-06-12 00:00:00.000000000,599000.0,5,2.75,2820,4608,1.0,0,0,3,7,1450,1370,1970-01-01 00:00:00.000001967,0,98117,47.6886,-122.361,new_house,house,regular
3095000095,2014-07-14 00:00:00.000000000,580000.0,3,2.0,2040,4800,1.0,0,0,4,7,1020,1020,1970-01-01 00:00:00.000001925,0,98126,47.5561,-122.377,new_house,house,regular
304100010,2014-12-09 00:00:00.000000000,269500.0,4,2.25,1700,7056,2.0,0,0,3,7,1700,0,1970-01-01 00:00:00.000001999,0,98001,47.3385,-122.262,new_house,house,regular
617000089,2014-11-17 00:00:00.000000000,274000.0,2,1.0,820,6200,1.0,0,0,4,6,820,0,1970-01-01 00:00:00.000001954,0,98166,47.4163,-122.34,new_house,apartment,regular
